# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
68389.7000 M1234 571787 2 116.7000 Kashi1 Sanya2 298 N Kashi1->Sat46->Sanya2
68393.5000 M1211 948930 2 4073.5000 Sat57 Sanya2 232 N Sat57->Sat46->Sanya2
68396.2000 M1154 668170 3 4076.2000 Beijing0 Sanya2 232 N Beijing0->Sat57->Sat46->Sanya2
68398.6000 M1226 579462 2 125.6000 Beijing0 Sanya2 297 N Beijing0->Sat46->Sanya2
68402.5000 M1179 965112 2 4082.5000 Sat13 Sanya2 231 N Sat13->Sat46->Sanya2
68405.1000 M1162 641128 3 4085.1000 Kashi1 Sanya2 231 N Kashi1->Sat57->Sat46->Sanya2
68408.9000 M1275 931173 1 135.9000 Sat46 Sanya2 297 N Sat46->Sanya2
68411.3000 M1203 591690 1 4091.3000 Sat46 Sanya2 231 N Sat46->Sanya2
68444.1000 M1255 521708 1 171.1000 Sat13 Sat57 297 N Sat13->Sat57
68447.1000 M1155 731919 2 4127.1000 Beijing0 Sat13 231 N Beijing0->Sat57->Sat13
68450.1000 M1284 732226 1 177.1000 Sat57 Sat13 297 N Sat57->Sat13
68453.5000 M1163 825170 2 4133.5000 Kashi1 Sat13 231 N Kashi1->Sat57->Sat13
68473.6000 M1242 998667 2 200.6000 Sanya2 Kashi1 296 N Sanya2->Sat46->Kashi1
68477.4000 M1160 948406 2 4157.4000 Beijing0 Sat68 230 N Beijing0->Sat46->Sat68
68480.5000 M1280 773182 1 207.5000 Sat46 Sat68 296 N Sat46->Sat68
68483.2000 M1170 661182 2 4163.2000 Sanya2 Kashi1 230 N Sanya2->Sat46->Kashi1
68486.1000 M1169 724579 2 4166.1000 Sanya2 Beijing0 230 N Sanya2->Sat46->Beijing0
68488.3000 M1168 529544 3 4168.3000 Kashi1 Sat68 230 N Kashi1->Sat57->Sat46->Sat68
68491.6000 M1240 816381 2 218.6000 Kashi1 Sat68 296 N Kashi1->Sat46->Sat68
68493.8000 M1232 531806 2 220.8000 Beijing0 Sat68 296 N Beijing0->Sat46->Sat68
68496.9000 M1241 756276 2 223.9000 Sanya2 Beijing0 296 N Sanya2->Sat46->Beijing0
68499.8000 M1235 720425 2 226.8000 Kashi1 Sat13 296 N Kashi1->Sat46->Sat13
68502.6000 M1288 692309 2 229.6000 Sat57 Sat68 296 N Sat57->Sat46->Sat68
68505.8000 M1227 781422 2 232.8000 Beijing0 Sat13 296 N Beijing0->Sat46->Sat13
68507.9000 M1248 520630 2 234.9000 Sanya2 Sat68 296 N Sanya2->Sat46->Sat68
68511.9000 M1243 987675 2 238.9000 Sanya2 Sat13 296 N Sanya2->Sat46->Sat13
68514.3000 M1276 575068 1 241.3000 Sat46 Sat13 295 N Sat46->Sat13
68517.6000 M1171 811992 2 4197.6000 Sanya2 Sat13 230 N Sanya2->Sat46->Sat13
68520.5000 M1176 709080 2 4200.5000 Sanya2 Sat68 229 N Sanya2->Sat46->Sat68
68523.8000 M1254 824014 1 250.8000 Sat13 Sat46 295 N Sat13->Sat46
68547.5000 M1251 550735 2 274.5000 Sat13 Sanya2 295 N Sat13->Sat46->Sanya2
68550.4000 M1249 719098 2 277.4000 Sat13 Beijing0 295 N Sat13->Sat46->Beijing0
68554.4000 M1250 992926 2 281.4000 Sat13 Kashi1 295 N Sat13->Sat46->Kashi1
68557.4000 M1256 740952 2 284.4000 Sat13 Sat68 295 N Sat13->Sat46->Sat68
68561.4000 M1283 995712 3 288.4000 Sat57 Sanya2 295 N Sat57->Sat13->Sat46->Sanya2
68563.7000 M1295 569290 1 290.7000 Sat68 Sat46 295 N Sat68->Sat46
68601.6000 M1289 594749 2 328.6000 Sat68 Beijing0 294 N Sat68->Sat46->Beijing0
68604.4000 M1291 686799 2 331.4000 Sat68 Sanya2 294 N Sat68->Sat46->Sanya2
68608.4000 M1217 991667 2 4288.4000 Sat68 Beijing0 228 N Sat68->Sat46->Beijing0
68610.7000 M1292 560289 2 337.7000 Sat68 Sat13 294 N Sat68->Sat46->Sat13
68613.9000 M1219 796116 2 4293.9000 Sat68 Sanya2 228 N Sat68->Sat46->Sanya2
68632.5000 M1239 513483 3 359.5000 Kashi1 Sat57 294 N Kashi1->Sat46->Sat13->Sat57
68634.9000 M1296 576231 3 361.9000 Sat68 Sat57 293 N Sat68->Sat46->Sat13->Sat57
68638.4000 M1247 874593 3 365.4000 Sanya2 Sat57 293 N Sanya2->Sat46->Sat13->Sat57
68641.2000 M1175 699464 3 4321.2000 Sanya2 Sat57 227 N Sanya2->Sat46->Sat13->Sat57
68872.2000 M1290 765729 1 599.2000 Sat68 Kashi1 290 N Sat68->Kashi1
73084.6000 M1351 641547 1 2.6000 Sat46 Sat57 299 N Sat46->Sat57
73087.1000 M1359 616575 1 5.1000 Sat57 Sat46 299 N Sat57->Sat46
73266.0000 M1311 727696 1 184.0000 Kashi1 Sat57 296 N Kashi1->Sat57
73269.4000 M1354 845912 1 187.4000 Sat57 Kashi1 296 N Sat57->Kashi1
73330.4000 M1346 547278 2 248.4000 Sat46 Kashi1 295 N Sat46->Sat57->Kashi1
73382.3000 M1310 507129 2 300.3000 Kashi1 Sat46 294 N Kashi1->Sat57->Sat46
73620.3000 M1303 559185 1 538.3000 Beijing0 Sat57 291 N Beijing0->Sat57
73624.0000 M1353 914563 1 542.0000 Sat57 Beijing0 290 N Sat57->Beijing0
73626.2000 M1305 534156 2 544.2000 Kashi1 Beijing0 290 N Kashi1->Sat57->Beijing0
73649.6000 M1345 617960 2 567.6000 Sat46 Beijing0 290 N Sat46->Sat57->Beijing0
73691.1000 M1302 870117 2 609.1000 Beijing0 Sat46 289 N Beijing0->Sat57->Sat46
73693.2000 M1297 519273 2 611.2000 Beijing0 Kashi1 289 N Beijing0->Sat57->Kashi1
73800.2000 M1315 787137 1 718.2000 Sanya2 Sat13 288 N Sanya2->Sat13
73804.0000 M1323 934364 1 722.0000 Sat13 Sanya2 287 N Sat13->Sanya2
73885.0000 M1304 737771 3 803.0000 Beijing0 Sat68 286 N Beijing0->Sat57->Sat46->Sat68
73887.8000 M1352 688702 1 805.8000 Sat46 Sat68 286 N Sat46->Sat68
73891.7000 M1360 959440 2 809.7000 Sat57 Sat68 286 N Sat57->Sat46->Sat68
73894.2000 M1312 605103 3 812.2000 Kashi1 Sat68 286 N Kashi1->Sat57->Sat46->Sat68
73898.0000 M1367 932374 1 816.0000 Sat68 Sat46 286 N Sat68->Sat46
73919.5000 M1368 843194 2 837.5000 Sat68 Sat57 286 N Sat68->Sat46->Sat57
73921.7000 M1362 547012 2 839.7000 Sat68 Kashi1 286 N Sat68->Sat46->Kashi1
73932.9000 M1307 930586 2 850.9000 Kashi1 Sat13 285 N Kashi1->Sat57->Sat13
73936.2000 M1356 823045 1 854.2000 Sat57 Sat13 285 N Sat57->Sat13
73940.0000 M1299 940364 2 858.0000 Beijing0 Sat13 285 N Beijing0->Sat57->Sat13
73943.5000 M1364 857086 3 861.5000 Sat68 Sat13 285 N Sat68->Sat46->Sat57->Sat13
73947.4000 M1348 967409 2 865.4000 Sat46 Sat13 285 N Sat46->Sat57->Sat13
73951.2000 M1319 935333 2 869.2000 Sanya2 Sat57 285 N Sanya2->Sat13->Sat57
73953.3000 M1327 506099 1 871.3000 Sat13 Sat57 285 N Sat13->Sat57
74017.6000 M1313 933588 3 935.6000 Sanya2 Beijing0 284 N Sanya2->Sat13->Sat57->Beijing0
74020.7000 M1326 760188 2 938.7000 Sat13 Sat46 284 N Sat13->Sat57->Sat46
74023.6000 M1321 703803 2 941.6000 Sat13 Beijing0 284 N Sat13->Sat57->Beijing0
74027.6000 M1318 996432 3 945.6000 Sanya2 Sat46 284 N Sanya2->Sat13->Sat57->Sat46
74043.4000 M1328 816002 3 961.4000 Sat13 Sat68 283 N Sat13->Sat57->Sat46->Sat68
74046.9000 M1320 851482 4 964.9000 Sanya2 Sat68 283 N Sanya2->Sat13->Sat57->Sat46->Sat68
74050.3000 M1314 840047 4 968.3000 Sanya2 Kashi1 283 N Sanya2->Sat13->Sat57->Sat46->Kashi1
74052.6000 M1322 550397 3 970.6000 Sat13 Kashi1 283 N Sat13->Sat57->Sat46->Kashi1
74058.8000 M1355 878767 2 976.8000 Sat57 Sanya2 283 N Sat57->Sat13->Sanya2
74062.4000 M1298 888857 3 980.4000 Beijing0 Sanya2 283 N Beijing0->Sat57->Sat13->Sanya2
74065.6000 M1306 796335 3 983.6000 Kashi1 Sanya2 283 N Kashi1->Sat57->Sat13->Sanya2
74652.4000 M1363 590160 2 1570.4000 Sat68 Sanya2 273 N Sat68->Sat46->Sanya2
74655.3000 M1347 721375 1 1573.3000 Sat46 Sanya2 273 N Sat46->Sanya2
74971.6000 M1361 625714 1 1889.6000 Sat68 Beijing0 268 N Sat68->Beijing0
77541.4000 M1399 691296 1 6.4000 Sat13 Sat57 299 N Sat13->Sat57
77545.2000 M1428 945389 1 10.2000 Sat57 Sat13 299 N Sat57->Sat13
78402.4000 M1423 598098 1 867.4000 Sat46 Sat57 285 N Sat46->Sat57
78405.9000 M1398 872250 2 870.9000 Sat13 Sat46 285 N Sat13->Sat57->Sat46
78408.6000 M1431 672640 1 873.6000 Sat57 Sat46 285 N Sat57->Sat46
79259.9000 M1383 715775 1 1724.9000 Kashi1 Sat57 271 N Kashi1->Sat57
79263.5000 M1394 899662 2 1728.5000 Sat13 Kashi1 271 N Sat13->Sat57->Kashi1
79266.9000 M1426 836580 1 1731.9000 Sat57 Kashi1 271 N Sat57->Kashi1
79283.0000 M1418 891657 2 1748.0000 Sat46 Kashi1 270 N Sat46->Sat57->Kashi1
79324.3000 M1382 783852 2 1789.3000 Kashi1 Sat46 270 N Kashi1->Sat57->Sat46
79410.3000 M1439 558012 1 1875.3000 Sat68 Sat46 268 N Sat68->Sat46
79413.3000 M1384 732412 3 1878.3000 Kashi1 Sat68 268 N Kashi1->Sat57->Sat46->Sat68
79416.5000 M1432 786045 2 1881.5000 Sat57 Sat68 268 N Sat57->Sat46->Sat68
79420.5000 M1400 990721 3 1885.5000 Sat13 Sat68 268 N Sat13->Sat57->Sat46->Sat68
79423.8000 M1424 809702 1 1888.8000 Sat46 Sat68 268 N Sat46->Sat68
79458.3000 M1379 837040 2 1923.3000 Kashi1 Sat13 267 N Kashi1->Sat57->Sat13
79461.3000 M1420 745059 2 1926.3000 Sat46 Sat13 267 N Sat46->Sat57->Sat13
79475.2000 M1440 504121 2 1940.2000 Sat68 Sat57 267 N Sat68->Sat46->Sat57
79488.8000 M1436 804218 3 1953.8000 Sat68 Sat13 267 N Sat68->Sat46->Sat57->Sat13
79506.5000 M1387 853780 1 1971.5000 Sanya2 Sat13 267 N Sanya2->Sat13
79509.0000 M1395 607666 1 1974.0000 Sat13 Sanya2 267 N Sat13->Sanya2
79511.1000 M1427 519507 2 1976.1000 Sat57 Sanya2 267 N Sat57->Sat13->Sanya2
79517.7000 M1378 814718 3 1982.7000 Kashi1 Sanya2 266 N Kashi1->Sat57->Sat13->Sanya2
79539.7000 M1391 709615 2 2004.7000 Sanya2 Sat57 266 N Sanya2->Sat13->Sat57
79555.8000 M1390 512686 3 2020.8000 Sanya2 Sat46 266 N Sanya2->Sat13->Sat57->Sat46
79558.9000 M1386 761437 3 2023.9000 Sanya2 Kashi1 266 N Sanya2->Sat13->Sat57->Kashi1
79565.5000 M1392 808921 4 2030.5000 Sanya2 Sat68 266 N Sanya2->Sat13->Sat57->Sat46->Sat68
79608.4000 M1375 525168 1 2073.4000 Beijing0 Sat57 265 N Beijing0->Sat57
79610.8000 M1377 595090 2 2075.8000 Kashi1 Beijing0 265 N Kashi1->Sat57->Beijing0
79613.5000 M1425 664301 1 2078.5000 Sat57 Beijing0 265 N Sat57->Beijing0
79615.7000 M1385 526550 3 2080.7000 Sanya2 Beijing0 265 N Sanya2->Sat13->Sat57->Beijing0
79619.7000 M1393 986239 2 2084.7000 Sat13 Beijing0 265 N Sat13->Sat57->Beijing0
79622.7000 M1417 734154 2 2087.7000 Sat46 Beijing0 265 N Sat46->Sat57->Beijing0
79688.5000 M1371 959161 2 2153.5000 Beijing0 Sat13 264 N Beijing0->Sat57->Sat13
79691.1000 M1369 629812 2 2156.1000 Beijing0 Kashi1 264 N Beijing0->Sat57->Kashi1
79694.7000 M1374 888064 2 2159.7000 Beijing0 Sat46 264 N Beijing0->Sat57->Sat46
79711.2000 M1370 679688 3 2176.2000 Beijing0 Sanya2 263 N Beijing0->Sat57->Sat13->Sanya2
80072.2000 M1434 533739 1 2537.2000 Sat68 Kashi1 257 N Sat68->Kashi1
80602.3000 M1433 569001 1 3067.3000 Sat68 Beijing0 248 N Sat68->Beijing0
80605.9000 M1376 882781 1 3070.9000 Beijing0 Sat68 248 N Beijing0->Sat68
82449.5000 M1405 602461 1 4914.5000 Sat24 Sat35 218 N Sat24->Sat35
82452.3000 M1261 675542 1 14179.3000 Sat24 Sat35 63 N Sat24->Sat35
82456.3000 M1333 989659 1 9374.3000 Sat24 Sat35 143 N Sat24->Sat35
82458.8000 M1269 624443 1 14185.8000 Sat35 Sat24 63 N Sat35->Sat24
82462.1000 M1341 804326 1 9380.1000 Sat35 Sat24 143 N Sat35->Sat24
82464.7000 M1413 627256 1 4929.7000 Sat35 Sat24 217 N Sat35->Sat24
82532.9000 M1496 584879 1 2.9000 Sat46 Sat68 299 N Sat46->Sat68
82535.7000 M1477 786262 1 5.7000 Sat24 Sat35 299 N Sat24->Sat35
82536.4000 M1471 911112 1 6.4000 Sat13 Sat57 299 N Sat13->Sat57
82536.8000 M1511 968197 1 6.8000 Sat68 Sat46 299 N Sat68->Sat46
82539.5000 M1500 772160 1 9.5000 Sat57 Sat13 299 N Sat57->Sat13
82539.6000 M1485 969017 1 9.6000 Sat35 Sat24 299 N Sat35->Sat24
82561.8000 M1495 546700 1 31.8000 Sat46 Sat57 299 N Sat46->Sat57
82565.5000 M1470 906989 2 35.5000 Sat13 Sat46 299 N Sat13->Sat57->Sat46
82568.0000 M1472 607943 2 38.0000 Sat13 Sat68 299 N Sat13->Sat57->Sat68
82571.1000 M1504 754888 1 41.1000 Sat57 Sat68 299 N Sat57->Sat68
82574.8000 M1503 920648 1 44.8000 Sat57 Sat46 299 N Sat57->Sat46
82577.3000 M1512 602740 1 47.3000 Sat68 Sat57 299 N Sat68->Sat57
82600.6000 M1492 803802 3 70.6000 Sat46 Sat13 298 N Sat46->Sat68->Sat57->Sat13
82603.2000 M1508 649173 2 73.2000 Sat68 Sat13 298 N Sat68->Sat57->Sat13
83462.6000 M1403 646385 1 5927.6000 Sat24 Sanya2 201 N Sat24->Sanya2
83465.0000 M1259 598267 1 15192.0000 Sat24 Sanya2 46 N Sat24->Sanya2
83467.3000 M1475 568051 1 937.3000 Sat24 Sanya2 284 N Sat24->Sanya2
83470.5000 M1331 798118 1 10388.5000 Sat24 Sanya2 126 N Sat24->Sanya2
83472.9000 M1388 592224 1 5937.9000 Sanya2 Sat24 201 N Sanya2->Sat24
83476.4000 M1244 855904 1 15203.4000 Sanya2 Sat24 46 N Sanya2->Sat24
83479.5000 M1460 750128 1 949.5000 Sanya2 Sat24 284 N Sanya2->Sat24
83482.5000 M1316 732384 1 10400.5000 Sanya2 Sat24 126 N Sanya2->Sat24
83862.0000 M1401 994710 1 6327.0000 Sat24 Beijing0 194 N Sat24->Beijing0
83864.5000 M1473 605489 1 1334.5000 Sat24 Beijing0 277 N Sat24->Beijing0
83867.5000 M1329 733390 1 10785.5000 Sat24 Beijing0 120 N Sat24->Beijing0
83871.0000 M1257 850740 1 15598.0000 Sat24 Beijing0 40 N Sat24->Beijing0
83874.7000 M1372 903043 1 6339.7000 Beijing0 Sat24 194 N Beijing0->Sat24
83877.2000 M1228 616734 1 15604.2000 Beijing0 Sat24 39 N Beijing0->Sat24
83879.8000 M1300 648646 1 10797.8000 Beijing0 Sat24 120 N Beijing0->Sat24
83882.2000 M1444 592389 1 1352.2000 Beijing0 Sat24 277 N Beijing0->Sat24
83943.5000 M1435 733657 3 6408.5000 Sat68 Sanya2 193 N Sat68->Beijing0->Sat24->Sanya2
83945.7000 M1442 549861 2 1415.7000 Beijing0 Sanya2 276 N Beijing0->Sat24->Sanya2
84042.4000 M1457 685526 2 1512.4000 Sanya2 Beijing0 274 N Sanya2->Sat24->Beijing0
84995.0000 M1466 725542 1 2465.0000 Sat13 Kashi1 258 N Sat13->Kashi1
84998.5000 M1451 862484 1 2468.5000 Kashi1 Sat13 258 N Kashi1->Sat13
85015.4000 M1373 575180 2 7480.4000 Beijing0 Sat35 175 N Beijing0->Sat24->Sat35
85018.9000 M1301 857120 2 11936.9000 Beijing0 Sat35 101 N Beijing0->Sat24->Sat35
85022.0000 M1389 761454 2 7487.0000 Sanya2 Sat35 175 N Sanya2->Sat24->Sat35
85024.2000 M1317 536149 2 11942.2000 Sanya2 Sat35 100 N Sanya2->Sat24->Sat35
85028.1000 M1229 955865 2 16755.1000 Beijing0 Sat35 20 N Beijing0->Sat24->Sat35
85030.3000 M1445 533454 2 2500.3000 Beijing0 Sat35 258 N Beijing0->Sat24->Sat35
85033.4000 M1245 759566 2 16760.4000 Sanya2 Sat35 20 N Sanya2->Sat24->Sat35
85035.8000 M1461 577463 2 2505.8000 Sanya2 Sat35 258 N Sanya2->Sat24->Sat35
85151.9000 M1455 904510 2 2621.9000 Kashi1 Sat57 256 N Kashi1->Sat13->Sat57
85175.2000 M1456 835522 3 2645.2000 Kashi1 Sat68 255 N Kashi1->Sat13->Sat57->Sat68
85178.3000 M1454 763759 3 2648.3000 Kashi1 Sat46 255 N Kashi1->Sat13->Sat57->Sat46
85215.6000 M1506 992736 2 2685.6000 Sat68 Kashi1 255 N Sat68->Sat57->Kashi1
85217.9000 M1498 561579 1 2687.9000 Sat57 Kashi1 255 N Sat57->Kashi1
85221.7000 M1490 937701 2 2691.7000 Sat46 Kashi1 255 N Sat46->Sat57->Kashi1
85356.7000 M1465 668009 1 2826.7000 Sat13 Beijing0 252 N Sat13->Beijing0
85359.9000 M1449 783993 2 2829.9000 Kashi1 Beijing0 252 N Kashi1->Sat13->Beijing0
85362.5000 M1260 647384 2 17089.5000 Sat24 Sat13 15 N Sat24->Beijing0->Sat13
85364.8000 M1404 555112 2 7829.8000 Sat24 Sat13 169 N Sat24->Beijing0->Sat13
85367.8000 M1443 727987 1 2837.8000 Beijing0 Sat13 252 N Beijing0->Sat13
85370.2000 M1476 582877 2 2840.2000 Sat24 Sat13 252 N Sat24->Beijing0->Sat13
85372.8000 M1332 641728 2 12290.8000 Sat24 Sat13 95 N Sat24->Beijing0->Sat13
85460.9000 M1263 643757 3 17187.9000 Sat24 Sat57 13 N Sat24->Beijing0->Sat13->Sat57
85463.7000 M1335 697599 3 12381.7000 Sat24 Sat57 93 N Sat24->Beijing0->Sat13->Sat57
85467.2000 M1447 869717 2 2937.2000 Beijing0 Sat57 251 N Beijing0->Sat13->Sat57
85470.9000 M1479 903708 3 2940.9000 Sat24 Sat57 250 N Sat24->Beijing0->Sat13->Sat57
85474.4000 M1407 862959 3 7939.4000 Sat24 Sat57 167 N Sat24->Beijing0->Sat13->Sat57
85541.6000 M1258 795344 4 17268.6000 Sat24 Kashi1 12 N Sat24->Beijing0->Sat13->Sat57->Kashi1
85544.4000 M1478 683281 4 3014.4000 Sat24 Sat46 249 N Sat24->Beijing0->Sat13->Sat57->Sat46
85547.3000 M1264 714807 4 17274.3000 Sat24 Sat68 12 N Sat24->Beijing0->Sat13->Sat57->Sat68
85550.8000 M1336 862810 4 12468.8000 Sat24 Sat68 92 N Sat24->Beijing0->Sat13->Sat57->Sat68
85553.1000 M1474 563268 4 3023.1000 Sat24 Kashi1 249 N Sat24->Beijing0->Sat13->Sat57->Kashi1
85556.7000 M1480 889477 4 3026.7000 Sat24 Sat68 249 N Sat24->Beijing0->Sat13->Sat57->Sat68
85560.0000 M1416 819404 5 8025.0000 Sat35 Sat68 166 N Sat35->Sat24->Beijing0->Sat13->Sat57->Sat68
85562.1000 M1344 506924 5 12480.1000 Sat35 Sat68 91 N Sat35->Sat24->Beijing0->Sat13->Sat57->Sat68
85564.4000 M1464 556832 5 3034.4000 Sanya2 Sat68 249 N Sanya2->Sat24->Beijing0->Sat13->Sat57->Sat68
85567.3000 M1448 715433 3 3037.3000 Beijing0 Sat68 249 N Beijing0->Sat13->Sat57->Sat68
85569.5000 M1334 532282 4 12487.5000 Sat24 Sat46 91 N Sat24->Beijing0->Sat13->Sat57->Sat46
85573.0000 M1446 857252 3 3043.0000 Beijing0 Sat46 249 N Beijing0->Sat13->Sat57->Sat46
85576.5000 M1262 850515 4 17303.5000 Sat24 Sat46 11 N Sat24->Beijing0->Sat13->Sat57->Sat46
85580.4000 M1408 956822 4 8045.4000 Sat24 Sat68 165 N Sat24->Beijing0->Sat13->Sat57->Sat68
85583.8000 M1272 828359 5 17310.8000 Sat35 Sat68 11 N Sat35->Sat24->Beijing0->Sat13->Sat57->Sat68
85587.2000 M1441 845236 3 3057.2000 Beijing0 Kashi1 249 N Beijing0->Sat13->Sat57->Kashi1
85590.3000 M1402 767553 4 8055.3000 Sat24 Kashi1 165 N Sat24->Beijing0->Sat13->Sat57->Kashi1
85592.6000 M1488 553138 5 3062.6000 Sat35 Sat68 248 N Sat35->Sat24->Beijing0->Sat13->Sat57->Sat68
85596.3000 M1330 907849 4 12514.3000 Sat24 Kashi1 91 N Sat24->Beijing0->Sat13->Sat57->Kashi1
85613.1000 M1406 592838 5 8078.1000 Sat24 Sat46 165 N Sat24->Beijing0->Sat13->Sat57->Sat68->Sat46
85712.3000 M1497 718785 2 3182.3000 Sat57 Beijing0 246 N Sat57->Sat13->Beijing0
85715.0000 M1489 672041 3 3185.0000 Sat46 Beijing0 246 N Sat46->Sat57->Sat13->Beijing0
85827.3000 M1463 564692 1 3297.3000 Sanya2 Sat57 245 N Sanya2->Sat57
85830.8000 M1499 874641 1 3300.8000 Sat57 Sanya2 244 N Sat57->Sanya2
85834.7000 M1507 971273 2 3304.7000 Sat68 Sanya2 244 N Sat68->Sat57->Sanya2
85836.9000 M1467 539515 2 3306.9000 Sat13 Sanya2 244 N Sat13->Sat57->Sanya2
85839.8000 M1450 723002 3 3309.8000 Kashi1 Sanya2 244 N Kashi1->Sat13->Sat57->Sanya2
85842.5000 M1419 668234 2 8307.5000 Sat46 Sanya2 161 N Sat46->Sat57->Sanya2
85845.0000 M1491 622431 3 3315.0000 Sat46 Sanya2 244 N Sat46->Sat68->Sat57->Sanya2
86047.3000 M1549 819618 1 3.3000 Sat24 Sat35 299 N Sat24->Sat35
86049.9000 M1557 645972 1 5.9000 Sat35 Sat24 299 N Sat35->Sat24
86051.9000 M1576 980934 1 7.9000 Sat57 Sat68 299 N Sat57->Sat68
86054.9000 M1571 729876 1 10.9000 Sat57 Sanya2 299 N Sat57->Sanya2
86058.4000 M1584 864199 1 14.4000 Sat68 Sat57 299 N Sat68->Sat57
86075.4000 M1535 578931 1 31.4000 Sanya2 Sat57 299 N Sanya2->Sat57
86078.7000 M1579 809748 2 34.7000 Sat68 Sanya2 299 N Sat68->Sat57->Sanya2
86118.6000 M1536 930855 2 74.6000 Sanya2 Sat68 298 N Sanya2->Sat57->Sat68
86153.1000 M1520 516767 1 109.1000 Beijing0 Sat68 298 N Beijing0->Sat68
86157.0000 M1529 955676 3 113.0000 Sanya2 Beijing0 298 N Sanya2->Sat57->Sat68->Beijing0
86160.1000 M1505 762913 1 3630.1000 Sat68 Beijing0 239 N Sat68->Beijing0
86163.8000 M1569 911137 2 119.8000 Sat57 Beijing0 298 N Sat57->Sat68->Beijing0
86167.3000 M1577 868913 1 123.3000 Sat68 Beijing0 297 N Sat68->Beijing0
87038.0000 M1462 996110 2 4508.0000 Sanya2 Sat46 224 N Sanya2->Sat57->Sat46
87041.3000 M1575 820407 1 997.3000 Sat57 Sat46 283 N Sat57->Sat46
87043.9000 M1534 625788 2 999.9000 Sanya2 Sat46 283 N Sanya2->Sat57->Sat46
87046.4000 M1567 613594 1 1002.4000 Sat46 Sat57 283 N Sat46->Sat57
87540.9000 M1519 951985 2 1496.9000 Beijing0 Sat57 275 N Beijing0->Sat68->Sat57
87549.8000 M1518 791231 3 1505.8000 Beijing0 Sat46 274 N Beijing0->Sat68->Sat57->Sat46
87552.2000 M1583 576813 2 1508.2000 Sat68 Sat46 274 N Sat68->Sat57->Sat46
87580.5000 M1568 593734 2 1536.5000 Sat46 Sat68 274 N Sat46->Sat57->Sat68
88019.6000 M1531 630100 2 1975.6000 Sanya2 Sat13 267 N Sanya2->Sat57->Sat13
88022.9000 M1459 802700 2 5492.9000 Sanya2 Sat13 208 N Sanya2->Sat57->Sat13
88026.4000 M1564 859381 2 1982.4000 Sat46 Sat13 266 N Sat46->Sat57->Sat13
88029.9000 M1572 857534 1 1985.9000 Sat57 Sat13 266 N Sat57->Sat13
88032.3000 M1580 576531 2 1988.3000 Sat68 Sat13 266 N Sat68->Sat57->Sat13
88036.2000 M1543 969896 1 1992.2000 Sat13 Sat57 266 N Sat13->Sat57
88059.7000 M1542 746451 2 2015.7000 Sat13 Sat46 266 N Sat13->Sat57->Sat46
88063.6000 M1544 957666 2 2019.6000 Sat13 Sat68 266 N Sat13->Sat57->Sat68
89317.0000 M1411 742000 2 11782.0000 Sat35 Sanya2 103 N Sat35->Sat24->Sanya2
89319.4000 M1483 593496 2 6789.4000 Sat35 Sanya2 186 N Sat35->Sat24->Sanya2
89323.4000 M1339 988060 2 16241.4000 Sat35 Sanya2 29 N Sat35->Sat24->Sanya2
89326.4000 M1555 727662 2 3282.4000 Sat35 Sanya2 245 N Sat35->Sat24->Sanya2
89330.4000 M1547 981677 1 3286.4000 Sat24 Sanya2 245 N Sat24->Sanya2
89334.3000 M1532 952135 1 3290.3000 Sanya2 Sat24 245 N Sanya2->Sat24
89337.2000 M1468 724691 3 6807.2000 Sat13 Sat24 186 N Sat13->Sat57->Sanya2->Sat24
89341.0000 M1509 939433 3 6811.0000 Sat68 Sat24 186 N Sat68->Sat57->Sanya2->Sat24
89343.9000 M1365 716312 4 16261.9000 Sat68 Sat24 28 N Sat68->Sat46->Sat57->Sanya2->Sat24
89347.9000 M1357 988967 2 16265.9000 Sat57 Sat24 28 N Sat57->Sanya2->Sat24
89350.7000 M1493 695064 3 6820.7000 Sat46 Sat24 186 N Sat46->Sat57->Sanya2->Sat24
89353.5000 M1396 695581 3 11818.5000 Sat13 Sat24 103 N Sat13->Sat57->Sanya2->Sat24
89355.7000 M1380 542017 3 11820.7000 Kashi1 Sat24 102 N Kashi1->Sat57->Sanya2->Sat24
89359.0000 M1349 814217 3 16277.0000 Sat46 Sat24 28 N Sat46->Sat57->Sanya2->Sat24
89362.2000 M1573 781165 2 3318.2000 Sat57 Sat24 244 N Sat57->Sanya2->Sat24
89364.8000 M1421 642262 3 11829.8000 Sat46 Sat24 102 N Sat46->Sat57->Sanya2->Sat24
89368.7000 M1437 968185 4 11833.7000 Sat68 Sat24 102 N Sat68->Sat46->Sat57->Sanya2->Sat24
89371.6000 M1429 707116 2 11836.6000 Sat57 Sat24 102 N Sat57->Sanya2->Sat24
89375.6000 M1501 979779 2 6845.6000 Sat57 Sat24 185 N Sat57->Sanya2->Sat24
89378.1000 M1324 613384 3 16296.1000 Sat13 Sat24 28 N Sat13->Sat57->Sanya2->Sat24
89380.3000 M1308 525771 3 16298.3000 Kashi1 Sat24 28 N Kashi1->Sat57->Sanya2->Sat24
89383.8000 M1452 863107 4 6853.8000 Kashi1 Sat24 185 N Kashi1->Sat13->Sat57->Sanya2->Sat24
89386.3000 M1581 610603 3 3342.3000 Sat68 Sat24 244 N Sat68->Sat57->Sanya2->Sat24
