# time  ID  size  fromHost  toHost  TTL  isResponse
82530.0000 M1492 803802 Sat46 Sat13 300 N 
82530.0000 M1493 695064 Sat46 Sat24 300 N 
82530.0000 M1494 935582 Sat46 Sat35 300 N 
82530.0000 M1495 546700 Sat46 Sat57 300 N 
82530.0000 M1496 584879 Sat46 Sat68 300 N 
82530.0000 M1497 718785 Sat57 Beijing0 300 N 
82530.0000 M1498 561579 Sat57 Kashi1 300 N 
82530.0000 M1499 874641 Sat57 Sanya2 300 N 
82530.0000 M1500 772160 Sat57 Sat13 300 N 
82530.0000 M1501 979779 Sat57 Sat24 300 N 
82530.0000 M1502 580309 Sat57 Sat35 300 N 
82530.0000 M1503 920648 Sat57 Sat46 300 N 
82530.0000 M1504 754888 Sat57 Sat68 300 N 
82530.0000 M1505 762913 Sat68 Beijing0 300 N 
82530.0000 M1506 992736 Sat68 Kashi1 300 N 
82530.0000 M1507 971273 Sat68 Sanya2 300 N 
82530.0000 M1508 649173 Sat68 Sat13 300 N 
82530.0000 M1509 939433 Sat68 Sat24 300 N 
82530.0000 M1510 961193 Sat68 Sat35 300 N 
82530.0000 M1511 968197 Sat68 Sat46 300 N 
82530.0000 M1512 602740 Sat68 Sat57 300 N 
86044.0000 M1513 770201 Beijing0 Kashi1 300 N 
86044.0000 M1514 703537 Beijing0 Sanya2 300 N 
86044.0000 M1515 662426 Beijing0 Sat13 300 N 
86044.0000 M1516 882334 Beijing0 Sat24 300 N 
86044.0000 M1517 780067 Beijing0 Sat35 300 N 
86044.0000 M1518 791231 Beijing0 Sat46 300 N 
86044.0000 M1519 951985 Beijing0 Sat57 300 N 
86044.0000 M1520 516767 Beijing0 Sat68 300 N 
86044.0000 M1521 524768 Kashi1 Beijing0 300 N 
86044.0000 M1522 506537 Kashi1 Sanya2 300 N 
86044.0000 M1523 837213 Kashi1 Sat13 300 N 
86044.0000 M1524 841814 Kashi1 Sat24 300 N 
86044.0000 M1525 510340 Kashi1 Sat35 300 N 
86044.0000 M1526 827335 Kashi1 Sat46 300 N 
86044.0000 M1527 813514 Kashi1 Sat57 300 N 
86044.0000 M1528 692630 Kashi1 Sat68 300 N 
86044.0000 M1529 955676 Sanya2 Beijing0 300 N 
86044.0000 M1530 828832 Sanya2 Kashi1 300 N 
86044.0000 M1531 630100 Sanya2 Sat13 300 N 
86044.0000 M1532 952135 Sanya2 Sat24 300 N 
86044.0000 M1533 989383 Sanya2 Sat35 300 N 
86044.0000 M1534 625788 Sanya2 Sat46 300 N 
86044.0000 M1535 578931 Sanya2 Sat57 300 N 
86044.0000 M1536 930855 Sanya2 Sat68 300 N 
86044.0000 M1537 930574 Sat13 Beijing0 300 N 
86044.0000 M1538 881208 Sat13 Kashi1 300 N 
86044.0000 M1539 903553 Sat13 Sanya2 300 N 
86044.0000 M1540 652618 Sat13 Sat24 300 N 
86044.0000 M1541 875009 Sat13 Sat35 300 N 
86044.0000 M1542 746451 Sat13 Sat46 300 N 
86044.0000 M1543 969896 Sat13 Sat57 300 N 
86044.0000 M1544 957666 Sat13 Sat68 300 N 
86044.0000 M1545 769232 Sat24 Beijing0 300 N 
86044.0000 M1546 587845 Sat24 Kashi1 300 N 
86044.0000 M1547 981677 Sat24 Sanya2 300 N 
86044.0000 M1548 906139 Sat24 Sat13 300 N 
86044.0000 M1549 819618 Sat24 Sat35 300 N 
86044.0000 M1550 907248 Sat24 Sat46 300 N 
86044.0000 M1551 827059 Sat24 Sat57 300 N 
86044.0000 M1552 575325 Sat24 Sat68 300 N 
86044.0000 M1553 674102 Sat35 Beijing0 300 N 
86044.0000 M1554 821454 Sat35 Kashi1 300 N 
86044.0000 M1555 727662 Sat35 Sanya2 300 N 
86044.0000 M1556 809108 Sat35 Sat13 300 N 
86044.0000 M1557 645972 Sat35 Sat24 300 N 
86044.0000 M1558 611466 Sat35 Sat46 300 N 
86044.0000 M1559 831813 Sat35 Sat57 300 N 
86044.0000 M1560 815148 Sat35 Sat68 300 N 
86044.0000 M1561 997390 Sat46 Beijing0 300 N 
86044.0000 M1562 731851 Sat46 Kashi1 300 N 
86044.0000 M1563 917795 Sat46 Sanya2 300 N 
86044.0000 M1564 859381 Sat46 Sat13 300 N 
86044.0000 M1565 762552 Sat46 Sat24 300 N 
86044.0000 M1566 630602 Sat46 Sat35 300 N 
86044.0000 M1567 613594 Sat46 Sat57 300 N 
86044.0000 M1568 593734 Sat46 Sat68 300 N 
86044.0000 M1569 911137 Sat57 Beijing0 300 N 
86044.0000 M1570 691908 Sat57 Kashi1 300 N 
86044.0000 M1571 729876 Sat57 Sanya2 300 N 
86044.0000 M1572 857534 Sat57 Sat13 300 N 
86044.0000 M1573 781165 Sat57 Sat24 300 N 
86044.0000 M1574 770635 Sat57 Sat35 300 N 
86044.0000 M1575 820407 Sat57 Sat46 300 N 
86044.0000 M1576 980934 Sat57 Sat68 300 N 
86044.0000 M1577 868913 Sat68 Beijing0 300 N 
86044.0000 M1578 585176 Sat68 Kashi1 300 N 
86044.0000 M1579 809748 Sat68 Sanya2 300 N 
86044.0000 M1580 576531 Sat68 Sat13 300 N 
86044.0000 M1581 610603 Sat68 Sat24 300 N 
86044.0000 M1582 973499 Sat68 Sat35 300 N 
86044.0000 M1583 576813 Sat68 Sat46 300 N 
86044.0000 M1584 864199 Sat68 Sat57 300 N 
